ecg1,ecg2,ecg3,ecg4,ecg5,ecg6,ecg7,ecg8,ecg9,ecg10,ecg11,ecg12,ecg13,ecg14,ecg15,ecg16,ecg17,ecg18,ecg19,ecg20,ecg21,ecg22,ecg23,ecg24,ecg25,ecg26,ecg27,ecg28,ecg29,ecg30,ecg31,ecg32,ecg33,ecg34,ecg35,ecg36,ecg37,ecg38,ecg39,ecg40,ecg41,ecg42,ecg43,ecg44,ecg45,ecg46,ecg47,ecg48,ecg49,ecg50,ecg51,ecg52,ecg53,ecg54,ecg55,ecg56,ecg57,ecg58,ecg59,ecg60,ecg61,ecg62,ecg63,ecg64,ecg65,ecg66,ecg67,ecg68,ecg69,ecg70,ecg71,ecg72,ecg73,ecg74,ecg75,ecg76,ecg77,ecg78,ecg79,ecg80,ecg81,ecg82,ecg83,ecg84,ecg85,ecg86,ecg87,ecg88,ecg89,ecg90,ecg91,ecg92,ecg93,ecg94,ecg95,ecg96,ecg97,ecg98,ecg99,ecg100,Label
0.4436741388539637,0.7539257791210893,0.6396793578770243,0.4610089608990222,0.6149623078833082,0.5525211712690947,0.5233465796480243,0.580265225560743,0.5054070874260487,0.5240351156077477,0.5823352516278966,0.705245274174549,0.5251194972219674,0.4546203335027844,0.29707691449060114,0.6961303471963638,0.473675828742804,0.5534809290081267,0.6905907236926995,0.5227602320930491,0.480532973812252,0.6419672977543744,0.5460737067563919,0.55861056047234,0.3476839129528239,0.6205915207242585,0.5375588067991646,0.3628410620276876,0.5485094111613276,0.2937474326088251,0.7341975202512996,0.3898145200018239,0.6611792765718436,0.41870444518813466,0.556022571097072,0.4087871743390501,0.599711522189782,0.4764681258092748,0.546777954620771,0.5015064381578995,0.3634335213516344,0.5504106859690534,0.4496762514334252,0.6045312793007611,0.4764140191849323,0.49232360909716677,0.6682926464372937,0.7381636794507951,0.5786033955712083,0.4712859902576615,0.4625338671643856,0.418132301468142,0.43747618164464436,0.47263902564960314,0.6964252966994899,0.48027783291464765,0.37739469958018973,0.5041665267125383,0.5178128425761065,0.5035635459850456,0.5799691222585207,0.5069005511359034,0.5768727492147329,0.42196566459422846,0.6780729438145223,0.5252479788343585,0.5400218970407038,0.4215488106186698,0.5471826991266396,0.5651065056670304,0.383023156617491,0.33409084116123433,0.5293666023609466,0.45112301765444673,0.5259921469135729,0.3708963929101885,0.34394940856173295,0.5206689463001077,0.4650216239043148,0.2889300478849821,0.634309881810773,0.36923429318162426,0.7573324952110432,0.43759832711114216,0.5401560568125998,0.6646949010387185,0.6479433927828825,0.6986136406226883,0.3476923761119647,0.3864134502492753,0.522599727409403,0.5839747437897714,0.4988772556620362,0.33620059642866107,0.5496578158964799,0.48057486117659654,0.47937610410441334,0.27220495821894425,0.5797484204478315,0.5145204060285458,Normal
0.4991209443696644,0.5451411198647498,0.581585162048909,0.5566755926918826,0.5285980166188283,0.6783112835375057,0.6241970598009856,0.49142368307671663,0.4090307049851547,0.5638623649837644,0.5215860648189006,0.6708995663188834,0.5987493005700723,0.5764204388001908,0.5012951537954095,0.41243012583327576,0.4802037031298685,0.547682809432411,0.32704199069908546,0.6241713959652344,0.7067044001751379,0.30550607096292504,0.3599784448986464,0.522966246423314,0.4417419084365066,0.5260906433831674,0.4928325963442563,0.3976181480510946,0.628840634017849,0.546451660524285,0.4440258025271728,0.6505025114660821,0.44915940451062475,0.37581594832944665,0.5183511823087735,0.5353157623222665,0.5531916892218846,0.5696351126652487,0.551612472857769,0.5475493641449174,0.4426246199691835,0.4319255725429446,0.5742364916259118,0.5243456510699888,0.5820245739486256,0.3292722844372401,0.4499213617582406,0.6907018901910555,0.5552533152347441,0.5295550450979153,0.5707924366969674,0.7208450525866181,0.6998049542287028,0.34204792426874064,0.3789498840930632,0.3386589344449208,0.42528921110597373,0.5054919298652257,0.5242015144067796,0.34695212568127476,0.3132648173630891,0.42352086130445493,0.5916171265604621,0.6090362911693645,0.6705824859337686,0.4967669749074886,0.5828153490390106,0.600989496104966,0.45031409673273787,0.5387844881530466,0.5658705125709754,0.40908423829148755,0.6642096171107443,0.49611877172799734,0.5087035228146672,0.40526586200578757,0.42205738041224666,0.2803485399167991,0.5055155876418612,0.7505689209641973,0.39813805518955125,0.7976196928154973,0.6414251262612414,0.4526411219022891,0.5027264704818879,0.4864899692085063,0.6706163973397712,0.551701573011796,0.6181974048621814,0.5358171845361348,0.4888027479405383,0.5326423365070714,0.45930557661279187,0.35477959565291023,0.581368857595665,0.3498835551656913,0.4731165823204824,0.45601357123845826,0.564335393105407,0.656470458493353,Normal
0.4397352194694685,0.6301849168160095,0.4372581115622523,0.4504610757068753,0.5418839413868487,0.46107118082725074,0.3765055606462587,0.3900644175167911,0.5537765958406955,0.36412884854379396,0.6397164427548812,0.430960071569825,0.5616215816968061,0.4369587375970366,0.40847586200036345,0.5246103682290182,0.60517834670159,0.47526322491398953,0.493452264624254,0.5807417361082801,0.5840527250251557,0.4961508279980259,0.4556520107514711,0.5082655959445032,0.4809088508611657,0.5312974151816852,0.38057295731542473,0.5277181579358746,0.42816965838292514,0.5905887611490503,0.43275321506294845,0.43448902328090677,0.544539882441174,0.5014211888816197,0.7276651626398838,0.33706973894457476,0.5109852946954745,0.612964948497237,0.4421686077072699,0.408944215526012,0.4129135352353671,0.33880388203499157,0.6349704627310695,0.4670382658193592,0.45519728601997694,0.2875901925669826,0.3566291427538115,0.6465389755519094,0.5303105666100578,0.6166500829925106,0.603999243982983,0.39993797194270597,0.7429847728653969,0.694973259560123,0.44362335578769646,0.14317947006401177,0.46434679100559234,0.5238296262121449,0.4432280965224309,0.4778477903315283,0.4171341963662205,0.5921634718353848,0.5063633240368555,0.5951514062942954,0.6222203346207937,0.2825676435913353,0.4229477789165897,0.43759707063594566,0.7571372359688784,0.5149005366900324,0.5812560596363064,0.3119308230725488,0.5143215452497522,0.5978292982116258,0.5861965085060156,0.5623399438916352,0.5013000506495126,0.5061568620625451,0.330673382529021,0.40994671148128564,0.5230943956388163,0.42840241930737943,0.5688838247032785,0.5466782550264863,0.6367370254721993,0.5958253826152571,0.5227261409134568,0.5747980434061916,0.6005102162299656,0.44925627140920177,0.46706690016801977,0.4903173962606589,0.4524469455835651,0.6015686945063484,0.4372689458322696,0.6251651471399824,0.46330268011196174,0.5472396642839358,0.5166415148762888,0.4024020191708333,Normal
0.33285599222202167,0.9392766802578303,2.139239364094203,0.39200211440101107,1.4348702201142065,1.5285624666781543,0.32082614035692403,0.765280543295227,0.49964142102832765,1.9269826886559396,1.5515126333888913,1.5757126872323661,1.0603236129973976,1.6560459748748215,0.995881716468961,1.679578813605279,0.9256517879438898,0.6603790416432804,1.9054751331659716,0.9895756196674319,0.5506000458787679,0.5451830512550138,0.5467106634904797,1.4222211755146843,0.9505685614773921,2.1489794879985413,1.5930890911620603,1.1285690650469857,1.7019487705991416,0.7522463317652582,0.07260709792034714,0.5052084712126299,1.0736039146848013,0.88872926391443,1.4122076941287303,0.9376931093282652,1.3740173629808625,1.7504858152821448,0.9361520746946141,1.2775726443555606,0.12260657971238298,0.9380530106297205,0.38402093712698926,1.0726133885646736,1.1179998783386653,1.1163381789568971,0.7599387051018534,2.1492344308674167,0.3659892441784659,0.3354270864192419,1.8274891878682924,0.6478604347050534,0.5276546562317849,2.1514559488615563,1.4928613584117818,0.7027677259308891,1.1087539528467805,1.972935642413842,1.3458103404754338,1.6430742275532213,1.4024015893669026,1.4651266729767705,1.0198708479552137,1.0056742394881095,1.133525192674227,1.3672264037251503,0.8583423420836933,1.0610269672515025,0.8448271920220073,1.0578424109972646,0.3745018345090765,2.302988733479759,0.6335299406105619,0.8192696376202844,0.5903678032225987,1.30785437458227,0.9019986843788345,0.5180962449513911,1.3284416831121715,1.3958245739613955,0.9665618377613665,0.6681870243089616,2.0955330027798587,1.1700338152626155,0.3629655075233381,1.7070202305013842,0.5721126252937143,2.3709391701349585,1.0398289287637934,1.5066580180276767,0.040008780423450574,0.35792955795501846,1.6669298098803575,1.1589075328145684,2.0211982113570364,1.2425875526147945,1.0726481198705198,1.8567869954111027,1.5050684996127222,0.9018694003618554,Abnormal
0.5256161458433825,0.4980118389711135,0.5640903849409236,0.4828086628928242,0.4975722720108058,0.44447760008712384,0.33945910088154374,0.5567853473771271,0.419396968032943,0.47992081339592657,0.5286973958453933,0.2914782356434561,0.3138651096323176,0.4700261423390797,0.5454563482299656,0.5744038270649161,0.34086855041240927,0.5636631484412815,0.47549303816836636,0.4116842754903523,0.43514481439406294,0.5801857332040167,0.5274005785085571,0.505030652275532,0.52434957388079,0.5928097776616194,0.4902900432596677,0.5054318886454237,0.6138170740137805,0.4668413375736841,0.5618140595280682,0.44962955193268583,0.45841326585882153,0.4895950243200363,0.5515272852986766,0.6194181962551069,0.5096545263538775,0.35001630886764556,0.5631446293533938,0.745384217414571,0.510866883106735,0.3291232360820421,0.5169652889470852,0.4996987396816161,0.49128911566376104,0.5945409899977132,0.6378274786335725,0.5683585745201083,0.4866941915328932,0.612567878436963,0.35061703587857596,0.42839438792660056,0.43953722213982704,0.49690493520680656,0.5506734662486837,0.4799287051662716,0.40939642054977254,0.597485028469613,0.4764543277795306,0.5102128920871034,0.5551067745475908,0.5038877607922947,0.504327169474429,0.603047342043583,0.5151369474570376,0.5862796985790489,0.554466744431839,0.7016887544186916,0.540941341786913,0.5637973270150773,0.6101656713996367,0.506361775995017,0.4362146903270559,0.4525854418876543,0.4535493074497512,0.40496690318032813,0.5317805169201884,0.4370483451950916,0.5194852821201847,0.48413255562893637,0.4958378506707485,0.5556056647828856,0.4458100875611452,0.5638891045936774,0.6567307866638952,0.5343109082951758,0.42179043147275314,0.43849819886602037,0.47517370992148844,0.4405109702930434,0.40088196903899503,0.5154407276961692,0.47788026682742013,0.5189720883558058,0.6186387412215288,0.4763647166075641,0.3814579995319689,0.4601107507746449,0.5770425217116643,0.5676770270716955,Normal
0.5490419571702767,0.4396219760937931,0.47660093330978354,0.6846806040086968,0.4413451911478657,0.6910804588458785,0.6103666942525805,0.6725416275055466,0.4370928027930571,0.48314441259372387,0.4550836191224437,0.6126753191926203,0.44323162273279104,0.5731215493342874,0.567829941119204,0.49519704692858235,0.6298659734164336,0.5107679869726605,0.5834085718608303,0.45052966310822173,0.42765631858931746,0.5731145529257609,0.5430840244333748,0.5243307664128366,0.46563116520622166,0.6549209476526304,0.3883414195746153,0.3828656990269028,0.5942166505163828,0.586009638414307,0.5353762778991868,0.47120477780971937,0.5502422129190412,0.6720830297119534,0.7515546207874225,0.33435862945248435,0.45810798807514536,0.451822673701516,0.6626519471699682,0.2518705013434798,0.5513835193065546,0.4743189691580966,0.663811274954764,0.650103884000446,0.5365506734826693,0.3420276929288203,0.4426110517664867,0.4535608923386262,0.3673545205546535,0.615458428185937,0.3546573502725594,0.6965327508453713,0.6962822634045458,0.4614939738140494,0.5328495370129817,0.4927716521929576,0.590182480036169,0.6274677338564759,0.5257996992120066,0.5469116709781063,0.43793957360604835,0.5436713966890339,0.5162762078923981,0.4088205511248643,0.49859628906568887,0.4616817482013927,0.43905044181819414,0.3853508792400432,0.5062502733249475,0.42195259936746565,0.45288918276973006,0.607512427521729,0.5632116101268378,0.40212333521387467,0.5351891067906436,0.5132780698264156,0.6701696208533461,0.6383145000872275,0.3466251274290164,0.5861127668958601,0.6265197251623699,0.5559359208728332,0.4664587856305809,0.7413393915117137,0.5651409280927022,0.6976544273728228,0.6351478429473507,0.5464134660223303,0.44202990885263727,0.4975895121847499,0.47780875472064466,0.37854810443507303,0.5650281574959704,0.656735300195941,0.4701696505448553,0.7163656499224738,0.3442417214138266,0.6054363548387204,0.667152023540541,0.47959694190189395,Normal
0.7185031642321666,0.959074634255971,0.3443894949124424,1.599222476415843,0.755150262735845,2.547024507810476,0.9121993496444836,0.6201905794758451,0.7938434406325691,0.2940195117278743,1.2411359453514712,0.7900501501104389,1.565626395198869,0.8626262524127912,1.6922210558428232,1.3787278746585205,1.014298388359172,1.7901162936754107,1.4761467305186047,2.473106413331613,0.7952723775108977,1.0383080527292303,1.7843545055054648,0.2282310940824438,1.658471781616281,1.2196513788407355,0.5558946222763761,0.31848017072443924,0.663755263434858,0.142409786162786,0.7552302781542481,1.3112781666712907,0.761849679515586,1.694156350716904,1.8299738013626439,1.6378222413128871,1.1153204551321825,0.16233963624323455,0.6481512539836971,0.9289807366128066,0.5530661752475946,0.9302472622567145,1.8050337343466898,0.17711173524234092,1.9058460280595133,1.4423632108770685,1.1341084041388478,0.6431917221296182,0.5630248272542873,0.18689114270563012,1.8583827401571935,1.7688057800370207,0.2968576857083589,0.7236860025468993,1.2165723846159544,0.850245430913896,0.040662621484091166,0.6711136197221559,1.9755171490100094,0.7050107047927779,0.9182663316488965,0.42741128798230965,1.293881492641874,1.057575899512292,0.6289901292215108,0.3476723020962875,1.702271687005438,0.19722829667945985,1.2519078477947776,0.07693962235578655,1.3536058415061913,1.4851494436300303,1.5473918558199569,0.9193957657150659,1.792001802781848,2.153895847498034,0.8391884319770184,0.7744974849350361,1.0745886301724679,0.7611599270528964,0.6880649019949396,0.7316307298792453,1.8578780040031226,1.385940997517716,0.7595269363709545,0.22756251286114293,0.22776775319676623,1.251714541300939,0.06077797069440871,1.146496763725978,0.4672181375674872,1.0459028872903366,1.0319281506670714,1.0602949669453554,0.8027890764607397,0.7863571871961339,0.6396047905317807,1.241946158620945,1.4025963373904742,0.39051373873193684,Abnormal
0.948577918431965,0.9866028266821683,1.3342340647645552,0.7415515685551082,1.1866980959567777,1.2535078822435957,1.0991446886859326,0.8701970887752628,1.0903227321377202,1.375870136696788,1.419592433858156,1.9076863424134531,0.5049868818468692,0.7799963045022987,0.19326566986579896,1.4655047321639274,0.8327462468216266,1.1030954910146633,0.6978307152766801,0.8366480025110874,1.6115950527133291,1.3471167052429918,0.9442389711705271,1.3839069597381985,1.394950040018937,0.8042872416566323,0.2654602196818958,0.5504191864989805,0.3297356983087415,1.5822173229964536,1.6690576082238406,1.7931869400795082,0.009777774488584301,1.5357004551868607,2.106095654692343,1.5559938569053224,0.07561480893533479,1.884149154198386,1.0208445185659707,0.8838004467497642,1.225547648291489,0.47549653871475683,1.0013911854607895,1.810214822552037,1.3111984352616441,1.029200736051334,1.0448040799638043,0.4093030083505993,0.9250060543001373,0.18285233218511632,1.5112204761969052,0.0928552412376713,1.4274501898103549,1.4897054504170308,1.6593823078635972,1.0434295815809014,1.4583142330787646,0.9201266798173919,0.40665144115603324,1.7653661962689975,0.9515570851924626,0.2952443412634028,0.766592527105109,0.7863376587159143,1.230848459062106,2.1735237416863655,1.2612093066412824,1.1034219259982627,2.2278880997812776,1.4894467699563627,1.1271246020674643,0.7602940705909524,1.1581000381022803,0.9668047979534318,1.0457170637794981,1.6572012123847364,0.729838908431256,1.2567703540817567,1.474469994918797,0.6689437415877952,0.5886892922554495,0.9248290387095482,0.7691852048717696,1.576166304370752,0.49911586071767267,1.034235684264335,2.2730241667022373,1.2065282668930912,1.2896450721524426,1.5803412478485626,0.7685254672873203,0.45929018562729806,1.0882556380813724,1.1327019141742687,0.1908946026434194,1.1875359573413888,1.5349252493505197,0.5435259634879954,1.2177779241874067,1.446131830185067,Abnormal
0.7161224684129031,1.2160963257327024,0.4289367283519132,0.874840644133503,1.251399615483202,0.8197428916380551,2.2340260911149135,0.053907875588166565,0.7262548215005946,0.5311100830650448,0.6498255962710233,0.6785008882595607,0.3367896565705034,1.3763510742863136,0.7264523513064494,1.0817866677943273,0.7825871190448775,0.6545597938568951,1.8361396180434246,1.461466091104704,0.06589980002242757,0.012931275832056555,1.5213044178182433,0.7400733042256231,0.17545883303288867,1.5228675662701705,1.0845620250495451,1.1257855424161598,1.4047696360029538,0.3450114208588032,0.18424958930791768,1.790477147451601,0.2814166196288538,0.388881101462218,0.48878231022711693,2.039972961845261,1.2466916502057612,1.4827039872176901,1.0980837727893642,0.6990563943993833,1.315645641630084,0.22169201460159826,0.45235827395175254,1.3664875896307405,0.32137238458661,0.9054592654190633,0.9282438278222942,0.7356689983314191,0.024440762575571484,0.6855355544056537,0.5875158115337573,1.0807199316438494,1.0552452693497343,1.188980729968437,0.6620068635128012,1.261388975232946,0.22199663361315847,0.08904763367382296,0.167786362083314,0.7503513802140014,0.6233508878307212,1.3946578059273,0.6756687064755651,1.1366881739721335,1.4066482882915385,0.6568404621754421,1.1490261050535877,1.5009637744775972,0.3809186125972164,1.0124261691223222,0.6589828084003428,0.41275505875343077,0.23177412975488554,0.4046757139106497,1.0300145028760062,0.19457777221912664,0.7246364879556815,1.4065972034264487,1.224505481709468,0.7347461885309214,1.844845206679362,1.9465182069558304,1.0130612157698629,0.2342714579421541,1.44322409850813,0.14698817001679276,1.738073055360033,1.5417924503711493,1.8871062520690103,1.1301327791838633,0.819307116409081,0.7749494331548881,0.7268699144845514,1.4905343268373514,1.356135744752939,1.0601128167171066,0.6389093460365138,2.3146063156501366,1.4561873069814348,0.20114404011329556,Abnormal
0.5286917428672323,0.48843778850425446,0.5510279010532071,0.5997812718264027,0.4939479477693691,0.3948305111900298,0.3418742429080519,0.5036110175330129,0.5241866701513541,0.4030476110480021,0.5725766823163032,0.45410431141754265,0.334356713482885,0.625643634234519,0.6143987919202163,0.2984400563336902,0.44373997183463076,0.4398416318585724,0.6639488659417503,0.49007072899583437,0.3504121801944582,0.5882104782240878,0.3769224454233919,0.4739659509278239,0.4230231122119123,0.443954490172006,0.5937258089563939,0.6521330161332166,0.37256312536206215,0.5626076425507818,0.4267246370310004,0.42983280899759246,0.5490636221422714,0.3972097234286305,0.5470602600775045,0.5730113356509735,0.45674677383009815,0.6327078102013667,0.3727175387938493,0.6345406190611672,0.30560125705148666,0.7699714140419509,0.4593797761378167,0.38376928436123825,0.47673280914800015,0.39535220573755714,0.5386965298854542,0.6367657331470147,0.40065437739433224,0.5579399239174003,0.34672646311042404,0.6032954733228613,0.5416236366927596,0.6076183321330321,0.48776530973588944,0.45648434021452483,0.5816117436057333,0.36919514784415813,0.32571756682664244,0.49950380159599617,0.46104033931412075,0.5553833331781546,0.6091551424313997,0.553301407915114,0.6011903311826745,0.5321052333332164,0.5494595748321098,0.4883342790167729,0.5465045461015182,0.5166652828563514,0.5325176796529064,0.4833275966913161,0.5808929200471298,0.4289547450165048,0.49816509790958935,0.6311783900207576,0.40512781770788747,0.28381545382473694,0.5366457166297972,0.4743045509646501,0.6010862240371839,0.4869484920103006,0.4395660928436688,0.49241826041817865,0.6093068586613211,0.5575369627192375,0.2566097743451965,0.5185767492086771,0.5235762132401405,0.4981750034799481,0.4389110108431411,0.6194531874506445,0.6244033948134862,0.2796839539174138,0.42020405222585555,0.485526934871428,0.594850820371667,0.5034852876391767,0.43164061998350767,0.5709533577307375,Normal
